4.330000, 6.079501, 2.647614, 2.807502, 1.230483
4.340000, 6.179479, 2.711600, 2.825227, 1.230665
4.350000, 6.275095, 2.793415, 2.842523, 1.235116
4.360000, 6.362701, 2.892775, 2.858398, 1.243674
4.370000, 6.438416, 3.008510, 2.871852, 1.255881
4.380000, 6.498396, 3.138355, 2.882030, 1.270930
4.390000, 6.539212, 3.278846, 2.888397, 1.287746
4.400000, 6.558308, 3.425342, 2.890832, 1.305142
4.410000, 6.554525, 3.572235, 2.889640, 1.321998
4.420000, 6.528632, 3.713449, 2.885500, 1.337405
4.430000, 6.483636, 3.843325, 2.879392, 1.350815
4.440000, 6.424557, 3.957717, 2.872422, 1.362195
4.450000, 6.357535, 4.054925, 2.865545, 1.372082
4.460000, 6.288462, 4.135982, 2.859238, 1.381458
4.470000, 6.221638, 4.204120, 2.853293, 1.391415
4.480000, 6.158957, 4.263543, 2.846847, 1.402732
4.490000, 6.099937, 4.317990, 2.838667, 1.415561
4.500000, 6.042561, 4.369621, 2.827562, 1.429319
4.510000, 5.984529, 4.418641, 2.812753, 1.442847
4.520000, 5.924387, 4.463727, 2.794081, 1.454710
4.530000, 5.862123, 4.502941, 2.772029, 1.463518
4.540000, 5.799096, 4.534727, 2.747614, 1.468190
4.550000, 5.737431, 4.558604, 2.722195, 1.468138
4.560000, 5.679169, 4.575339, 2.697237, 1.463365
4.570000, 5.625525, 4.586541, 2.674038, 1.454460
4.580000, 5.576616, 4.593912, 2.653464, 1.442457
4.590000, 5.531736, 4.598540, 2.635793, 1.428570
4.600000, 5.489991, 4.600571, 2.620699, 1.413865
4.610000, 5.450945, 4.599360, 2.607437, 1.398975
4.620000, 5.415020, 4.593951, 2.595140, 1.383942
4.630000, 5.383524, 4.583686, 2.583170, 1.368267
4.640000, 5.358334, 4.568711, 2.571372, 1.351125
4.650000, 5.341318, 4.550216, 2.560176, 1.331697
4.660000, 5.333721, 4.530274, 2.550495, 1.309484
4.670000, 5.335759, 4.511326, 2.543477, 1.284518
